#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SAL_YC2690AA_AS.result.fasta	SAL_YC2690AA_AS_NODE_14_length_84470_cov_30.857368	68479	68620	-	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	99.30	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
SAL_YC2692AA_AS.result.fasta	SAL_YC2692AA_AS_NODE_19_length_22087_cov_28.560883	17276	17526	+	IncR_1	1-251/251	===============	0/0	100.00	100.00	plasmidfinder	DQ449578	IncR_1__DQ449578	
SAL_YC2699AA_AS.result.fasta	SAL_YC2699AA_AS_NODE_15_length_22087_cov_33.326958	4562	4812	-	IncR_1	1-251/251	===============	0/0	100.00	100.00	plasmidfinder	DQ449578	IncR_1__DQ449578	
SAL_YC2701AA_AS.result.fasta	SAL_YC2701AA_AS_NODE_17_length_22087_cov_33.459791	4562	4812	-	IncR_1	1-251/251	===============	0/0	100.00	100.00	plasmidfinder	DQ449578	IncR_1__DQ449578	
SAL_YC2703AA_AS.result.fasta	SAL_YC2703AA_AS_NODE_14_length_84140_cov_31.347720	14902	15043	+	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	99.30	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
SAL_YC2735AA_AS.result.fasta	SAL_YC2735AA_AS_NODE_12_length_84634_cov_12.106121	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC2735AA_AS.result.fasta	SAL_YC2735AA_AS_NODE_12_length_84634_cov_12.106121	82447	82708	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC2735AA_AS.result.fasta	SAL_YC2735AA_AS_NODE_22_length_3812_cov_121.800814	252	382	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC2738AA_AS.result.fasta	SAL_YC2738AA_AS_NODE_27_length_24561_cov_15.095441	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC2753AA_AS.result.fasta	SAL_YC2753AA_AS_NODE_11_length_84610_cov_20.321923	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC2753AA_AS.result.fasta	SAL_YC2753AA_AS_NODE_11_length_84610_cov_20.321923	74253	74895	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC2753AA_AS.result.fasta	SAL_YC2753AA_AS_NODE_20_length_3736_cov_155.200055	2042	2172	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC2786AA_AS.result.fasta	SAL_YC2786AA_AS_NODE_11_length_84637_cov_21.112212	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC2786AA_AS.result.fasta	SAL_YC2786AA_AS_NODE_11_length_84637_cov_21.112212	82450	82711	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC2786AA_AS.result.fasta	SAL_YC2786AA_AS_NODE_19_length_3736_cov_164.120255	1938	2068	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC2802AA_AS.result.fasta	SAL_YC2802AA_AS_NODE_16_length_19916_cov_27.786548	15214	15856	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC2802AA_AS.result.fasta	SAL_YC2802AA_AS_NODE_19_length_9370_cov_17.791626	6023	6365	+	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_YC2802AA_AS.result.fasta	SAL_YC2802AA_AS_NODE_19_length_9370_cov_17.791626	7012	7385	+	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_YC2802AA_AS.result.fasta	SAL_YC2802AA_AS_NODE_26_length_3736_cov_171.889997	1986	2116	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC2802AA_AS.result.fasta	SAL_YC2802AA_AS_NODE_28_length_2616_cov_25.339092	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC3011AA_AS.result.fasta	SAL_YC3011AA_AS_NODE_15_length_95048_cov_31.185818	15859	16000	+	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	99.30	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
SAL_YC3019AA_AS.result.fasta	SAL_YC3019AA_AS_NODE_22_length_5696_cov_52.885078	3273	3403	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC3021AA_AS.result.fasta	SAL_YC3021AA_AS_NODE_12_length_86214_cov_31.121366	70210	70351	-	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	100.00	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
SAL_YC3022AA_AS.result.fasta	SAL_YC3022AA_AS_NODE_10_length_86214_cov_30.929653	15860	16001	+	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	100.00	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
SAL_YC3025AA_AS.result.fasta	SAL_YC3025AA_AS_NODE_18_length_88744_cov_15.743255	14204	14530	-	IncHI2_1	1-327/327	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2_1__BX664015	
SAL_YC3025AA_AS.result.fasta	SAL_YC3025AA_AS_NODE_18_length_88744_cov_15.743255	15148	15742	-	RepA_1_pKPC-CAV1321	2-596/596	========/======	2/2	99.66	80.37	plasmidfinder	CP011611	RepA_1_pKPC-CAV1321_CP011611	
SAL_YC3025AA_AS.result.fasta	SAL_YC3025AA_AS_NODE_18_length_88744_cov_15.743255	29396	30025	+	IncHI2A_1	1-630/630	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2A_1__BX664015	
SAL_YC3027AA_AS.result.fasta	SAL_YC3027AA_AS_NODE_22_length_88740_cov_15.650175	14204	14530	-	IncHI2_1	1-327/327	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2_1__BX664015	
SAL_YC3027AA_AS.result.fasta	SAL_YC3027AA_AS_NODE_22_length_88740_cov_15.650175	15148	15742	-	RepA_1_pKPC-CAV1321	2-596/596	========/======	2/2	99.66	80.37	plasmidfinder	CP011611	RepA_1_pKPC-CAV1321_CP011611	
SAL_YC3027AA_AS.result.fasta	SAL_YC3027AA_AS_NODE_22_length_88740_cov_15.650175	29396	30025	+	IncHI2A_1	1-630/630	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2A_1__BX664015	
SAL_YC3028AA_AS.result.fasta	SAL_YC3028AA_AS_NODE_18_length_88744_cov_15.545584	14204	14530	-	IncHI2_1	1-327/327	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2_1__BX664015	
SAL_YC3028AA_AS.result.fasta	SAL_YC3028AA_AS_NODE_18_length_88744_cov_15.545584	15148	15742	-	RepA_1_pKPC-CAV1321	2-596/596	========/======	2/2	99.66	80.37	plasmidfinder	CP011611	RepA_1_pKPC-CAV1321_CP011611	
SAL_YC3028AA_AS.result.fasta	SAL_YC3028AA_AS_NODE_18_length_88744_cov_15.545584	29396	30025	+	IncHI2A_1	1-630/630	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2A_1__BX664015	
SAL_YC3035AA_AS.result.fasta	SAL_YC3035AA_AS_NODE_20_length_88740_cov_15.178800	14204	14530	-	IncHI2_1	1-327/327	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2_1__BX664015	
SAL_YC3035AA_AS.result.fasta	SAL_YC3035AA_AS_NODE_20_length_88740_cov_15.178800	15148	15742	-	RepA_1_pKPC-CAV1321	2-596/596	========/======	2/2	99.66	80.37	plasmidfinder	CP011611	RepA_1_pKPC-CAV1321_CP011611	
SAL_YC3035AA_AS.result.fasta	SAL_YC3035AA_AS_NODE_20_length_88740_cov_15.178800	29396	30025	+	IncHI2A_1	1-630/630	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2A_1__BX664015	
SAL_YC3036AA_AS.result.fasta	SAL_YC3036AA_AS_NODE_12_length_84637_cov_18.103609	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC3036AA_AS.result.fasta	SAL_YC3036AA_AS_NODE_12_length_84637_cov_18.103609	74280	74922	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC3036AA_AS.result.fasta	SAL_YC3036AA_AS_NODE_20_length_3817_cov_149.045528	3431	3561	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC3038AA_AS.result.fasta	SAL_YC3038AA_AS_NODE_19_length_88740_cov_15.215025	58716	59345	-	IncHI2A_1	1-630/630	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2A_1__BX664015	
SAL_YC3038AA_AS.result.fasta	SAL_YC3038AA_AS_NODE_19_length_88740_cov_15.215025	72999	73593	+	RepA_1_pKPC-CAV1321	2-596/596	========/======	2/2	99.66	80.37	plasmidfinder	CP011611	RepA_1_pKPC-CAV1321_CP011611	
SAL_YC3038AA_AS.result.fasta	SAL_YC3038AA_AS_NODE_19_length_88740_cov_15.215025	74211	74537	+	IncHI2_1	1-327/327	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2_1__BX664015	
SAL_YC3039AA_AS.result.fasta	SAL_YC3039AA_AS_NODE_20_length_88744_cov_16.018484	14204	14530	-	IncHI2_1	1-327/327	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2_1__BX664015	
SAL_YC3039AA_AS.result.fasta	SAL_YC3039AA_AS_NODE_20_length_88744_cov_16.018484	15148	15742	-	RepA_1_pKPC-CAV1321	2-596/596	========/======	2/2	99.66	80.37	plasmidfinder	CP011611	RepA_1_pKPC-CAV1321_CP011611	
SAL_YC3039AA_AS.result.fasta	SAL_YC3039AA_AS_NODE_20_length_88744_cov_16.018484	29396	30025	+	IncHI2A_1	1-630/630	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2A_1__BX664015	
SAL_YC3041AA_AS.result.fasta	SAL_YC3041AA_AS_NODE_19_length_5697_cov_50.338420	2061	2191	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC3046AA_AS.result.fasta	SAL_YC3046AA_AS_NODE_21_length_5697_cov_54.713465	2061	2191	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC3049AA_AS.result.fasta	SAL_YC3049AA_AS_NODE_15_length_29665_cov_21.803000	19308	19950	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC3049AA_AS.result.fasta	SAL_YC3049AA_AS_NODE_18_length_15344_cov_20.782546	13157	13418	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC3049AA_AS.result.fasta	SAL_YC3049AA_AS_NODE_19_length_13197_cov_12.936113	8655	8997	+	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_YC3049AA_AS.result.fasta	SAL_YC3049AA_AS_NODE_19_length_13197_cov_12.936113	9644	10017	+	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_YC3049AA_AS.result.fasta	SAL_YC3049AA_AS_NODE_25_length_3736_cov_162.438626	3535	3665	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC3051AA_AS.result.fasta	SAL_YC3051AA_AS_NODE_15_length_29666_cov_21.826907	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC3051AA_AS.result.fasta	SAL_YC3051AA_AS_NODE_18_length_15344_cov_20.398370	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC3051AA_AS.result.fasta	SAL_YC3051AA_AS_NODE_19_length_13198_cov_13.174738	3181	3554	-	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_YC3051AA_AS.result.fasta	SAL_YC3051AA_AS_NODE_19_length_13198_cov_13.174738	4201	4543	-	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_YC3051AA_AS.result.fasta	SAL_YC3051AA_AS_NODE_24_length_3736_cov_148.812136	2128	2258	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC3053AA_AS.result.fasta	SAL_YC3053AA_AS_NODE_13_length_84634_cov_19.032826	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC3053AA_AS.result.fasta	SAL_YC3053AA_AS_NODE_13_length_84634_cov_19.032826	82447	82708	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC3053AA_AS.result.fasta	SAL_YC3053AA_AS_NODE_23_length_3736_cov_115.169022	1938	2068	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC3058AA_AS.result.fasta	SAL_YC3058AA_AS_NODE_24_length_4926_cov_47.076891	890	1172	+	Col440II_1	2-281/282	========/======	1/3	99.29	81.27	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
SAL_YC3058AA_AS.result.fasta	SAL_YC3058AA_AS_NODE_25_length_4499_cov_62.011894	890	1172	+	Col440II_1	2-281/282	========/======	1/3	99.29	82.69	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
SAL_YC3058AA_AS.result.fasta	SAL_YC3058AA_AS_NODE_25_length_4499_cov_62.011894	1795	1908	+	Col440I_1	1-114/114	===============	0/0	100.00	94.74	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_YC3058AA_AS.result.fasta	SAL_YC3058AA_AS_NODE_27_length_4043_cov_39.860317	3593	3749	-	Col3M_1	1-157/157	===============	0/0	100.00	98.09	plasmidfinder	JX514065	Col3M_1__JX514065	
SAL_YC3065AA_AS.result.fasta	SAL_YC3065AA_AS_NODE_24_length_5696_cov_35.501167	3135	3265	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC3075AA_AS.result.fasta	SAL_YC3075AA_AS_NODE_53_length_12668_cov_7.395742	6002	6515	+	IncN_1	1-514/514	===============	0/0	100.00	99.42	plasmidfinder	AY046276	IncN_1__AY046276	
SAL_YC3075AA_AS.result.fasta	SAL_YC3075AA_AS_NODE_75_length_4342_cov_22.896323	2161	2271	-	Col440I_1	1-111/114	===============	0/0	97.37	92.79	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_YC3075AA_AS.result.fasta	SAL_YC3075AA_AS_NODE_93_length_2506_cov_44.404372	610	738	-	ColRNAI_1	1-128/130	========/======	1/1	98.46	87.60	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC3084AA_AS.result.fasta	SAL_YC3084AA_AS_NODE_38_length_3757_cov_147.246832	2194	2303	+	Col440I_1	1-110/114	===============	0/0	96.49	90.91	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_YC3086AA_AS.result.fasta	SAL_YC3086AA_AS_NODE_37_length_3787_cov_106.152732	48	157	+	Col440I_1	1-110/114	===============	0/0	96.49	90.91	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_YC3086AA_AS.result.fasta	SAL_YC3086AA_AS_NODE_37_length_3787_cov_106.152732	3633	3742	+	Col440I_1	1-110/114	===============	0/0	96.49	90.91	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_YC3091AA_AS.result.fasta	SAL_YC3091AA_AS_NODE_28_length_24561_cov_13.736269	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3096AA_AS.result.fasta	SAL_YC3096AA_AS_NODE_31_length_24561_cov_13.287305	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3101AA_AS.result.fasta	SAL_YC3101AA_AS_NODE_29_length_24582_cov_13.819178	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3102AA_AS.result.fasta	SAL_YC3102AA_AS_NODE_28_length_4043_cov_41.620276	1239	1395	+	Col3M_1	1-157/157	===============	0/0	100.00	98.09	plasmidfinder	JX514065	Col3M_1__JX514065	
SAL_YC3109AA_AS.result.fasta	SAL_YC3109AA_AS_NODE_28_length_24561_cov_13.533191	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3110AA_AS.result.fasta	SAL_YC3110AA_AS_NODE_19_length_88741_cov_13.209019	58716	59345	-	IncHI2A_1	1-630/630	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2A_1__BX664015	
SAL_YC3110AA_AS.result.fasta	SAL_YC3110AA_AS_NODE_19_length_88741_cov_13.209019	72999	73593	+	RepA_1_pKPC-CAV1321	2-596/596	========/======	2/2	99.66	80.37	plasmidfinder	CP011611	RepA_1_pKPC-CAV1321_CP011611	
SAL_YC3110AA_AS.result.fasta	SAL_YC3110AA_AS_NODE_19_length_88741_cov_13.209019	74211	74537	+	IncHI2_1	1-327/327	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2_1__BX664015	
SAL_YC3119AA_AS.result.fasta	SAL_YC3119AA_AS_NODE_32_length_24559_cov_13.225810	14764	15321	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3125AA_AS.result.fasta	SAL_YC3125AA_AS_NODE_28_length_24561_cov_12.987436	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3132AA_AS.result.fasta	SAL_YC3132AA_AS_NODE_29_length_4043_cov_38.165475	1266	1422	-	Col3M_1	1-157/157	===============	0/0	100.00	98.09	plasmidfinder	JX514065	Col3M_1__JX514065	
SAL_YC3134AA_AS.result.fasta	SAL_YC3134AA_AS_NODE_28_length_24582_cov_12.255040	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3136AA_AS.result.fasta	SAL_YC3136AA_AS_NODE_31_length_24559_cov_14.869966	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3137AA_AS.result.fasta	SAL_YC3137AA_AS_NODE_33_length_24582_cov_11.873318	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3150AA_AS.result.fasta	SAL_YC3150AA_AS_NODE_12_length_56378_cov_19.089510	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC3150AA_AS.result.fasta	SAL_YC3150AA_AS_NODE_12_length_56378_cov_19.089510	46021	46663	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC3152AA_AS.result.fasta	SAL_YC3152AA_AS_NODE_31_length_24561_cov_12.917942	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3160AA_AS.result.fasta	SAL_YC3160AA_AS_NODE_30_length_4043_cov_41.382022	1377	1533	+	Col3M_1	1-157/157	===============	0/0	100.00	98.09	plasmidfinder	JX514065	Col3M_1__JX514065	
SAL_YC3193AA_AS.result.fasta	SAL_YC3193AA_AS_NODE_30_length_24582_cov_15.025394	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3202AA_AS.result.fasta	SAL_YC3202AA_AS_NODE_28_length_24561_cov_15.486944	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3221AA_AS.result.fasta	SAL_YC3221AA_AS_NODE_30_length_24582_cov_13.405275	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3223AA_AS.result.fasta	SAL_YC3223AA_AS_NODE_29_length_24582_cov_13.154529	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3224AA_AS.result.fasta	SAL_YC3224AA_AS_NODE_31_length_24582_cov_13.058229	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3226AA_AS.result.fasta	SAL_YC3226AA_AS_NODE_8_length_156184_cov_12.758947	140841	141398	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3228AA_AS.result.fasta	SAL_YC3228AA_AS_NODE_35_length_24561_cov_15.958296	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC3233AA_AS.result.fasta	SAL_YC3233AA_AS_NODE_25_length_24561_cov_12.738070	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_ZC7002AA_AS.result.fasta	SAL_ZC7002AA_AS_NODE_29_length_24582_cov_9.659456	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_ZC7003AA_AS.result.fasta	SAL_ZC7003AA_AS_NODE_28_length_24561_cov_8.538184	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_ZC7004AA_AS.result.fasta	SAL_ZC7004AA_AS_NODE_26_length_24561_cov_9.901653	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_ZC7005AA_AS.result.fasta	SAL_ZC7005AA_AS_NODE_28_length_24582_cov_9.114455	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_ZC7006AA_AS.result.fasta	SAL_ZC7006AA_AS_NODE_29_length_24554_cov_9.876817	14759	15316	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_ZC7007AA_AS.result.fasta	SAL_ZC7007AA_AS_NODE_29_length_24561_cov_8.096955	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_ZC7008AA_AS.result.fasta	SAL_ZC7008AA_AS_NODE_30_length_24582_cov_9.640278	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_ZC7009AA_AS.result.fasta	SAL_ZC7009AA_AS_NODE_29_length_24488_cov_9.432659	14693	15250	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_ZC7010AA_AS.result.fasta	SAL_ZC7010AA_AS_NODE_30_length_24561_cov_8.722313	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_ZC7011AA_AS.result.fasta	SAL_ZC7011AA_AS_NODE_26_length_40950_cov_8.589521	25628	26185	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_ZC7012AA_AS.result.fasta	SAL_ZC7012AA_AS_NODE_12_length_156184_cov_7.259950	140841	141398	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_ZC7013AA_AS.result.fasta	SAL_ZC7013AA_AS_NODE_35_length_18547_cov_6.635885	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_ZC7015AA_AS.result.fasta	SAL_ZC7015AA_AS_NODE_11_length_83519_cov_22.836267	48571	48913	+	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_ZC7015AA_AS.result.fasta	SAL_ZC7015AA_AS_NODE_11_length_83519_cov_22.836267	49560	49933	+	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
