Uberstrain	Name	"Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Bases;Average Length;Status)"	Barcode	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Serovar	Subspecies	Disease	Antigenic Formulas	Phage Type	Lab Contact	Comment	Bio Project ID	Project ID	Sample ID	Secondary Sample ID	Date Entered	Release Date	SISTR1 Serovar	SISTR1 Serogroup	SISTR1 H1	SISTR1 H2	SeqSero2 Serovar	SeqSero2 Serogroup	SeqSero2 H1	SeqSero2 H2	ST	eBG	Serotype (Predicted)	Lineage	Subspecies	aroC	dnaN	hemD	hisD	purE	sucA	thrA	cgST	HC0 (indistinguishable)	HC2	HC5	HC10	HC20	HC50	HC100	HC200	HC400	HC900 (ceBG)	HC2000 (Super-lineage)	HC2600	HC2850 (subsp.)	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly Barcode
SAL_QB9978AA	A21/207-1	"SRR23476231;ILLUMINA;Paired;;SRX19379228;;;SRA"	SAL_QB9978AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312963	SRS16775403	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348993	348993	348993	348993	47605	343	36	36	36	36	36	36	2	2	Assembled	92	204015	4972302	"Salmonella enterica;97.78%"	58	570	5	SAL_AD0105AA_AS
SAL_QB9979AA	A21/204-4	"SRR23476232;ILLUMINA;Paired;;SRX19379227;;;SRA"	SAL_QB9979AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312962	SRS16775404	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348987	348987	348987	216661	47605	343	36	36	36	36	36	36	2	2	Assembled	95	203742	4991997	"Salmonella enterica;97.87%"	64	921	5	SAL_AD0106AA_AS
SAL_QB9980AA	A21/173-2A	"SRR23476233;ILLUMINA;Paired;;SRX19379226;;;SRA"	SAL_QB9980AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312961	SRS16775402	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348988	348988	348988	348988	348986	343	36	36	36	36	36	36	2	2	Assembled	86	204015	4975464	"Salmonella enterica;97.88%"	63	781	5	SAL_AD0107AA_AS
SAL_QB9981AA	A21/172-4	"SRR23476234;ILLUMINA;Paired;;SRX19379225;;;SRA"	SAL_QB9981AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312960	SRS16775401	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348986	348986	348986	348986	348986	343	36	36	36	36	36	36	2	2	Assembled	86	204015	4974555	"Salmonella enterica;100.0%"	59	835	5	SAL_AD0108AA_AS
SAL_QB9982AA	A21/169-2	"SRR23476235;ILLUMINA;Paired;;SRX19379224;;;SRA"	SAL_QB9982AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312959	SRS16775399	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348984	348984	323888	323888	47605	343	36	36	36	36	36	36	2	2	Assembled	111	245776	4993935	"Salmonella enterica;100.0%"	61	699	5	SAL_AD0109AA_AS
SAL_QB9983AA	A21/156-8	"SRR23476236;ILLUMINA;Paired;;SRX19379223;;;SRA"	SAL_QB9983AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312950	SRS16775400	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348982	348982	348980	348980	348980	343	36	36	36	36	36	36	2	2	Assembled	86	194413	4977254	"Salmonella enterica;100.0%"	57	667	5	SAL_AD0110AA_AS
SAL_QB9984AA	A21/155-1	"SRR23476237;ILLUMINA;Paired;;SRX19379222;;;SRA"	SAL_QB9984AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312949	SRS16775397	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348981	348981	348981	348980	348980	343	36	36	36	36	36	36	2	2	Assembled	93	204015	4977511	"Salmonella enterica;98.0%"	66	751	5	SAL_AD0111AA_AS
SAL_QB9987AA	N22/025-3	"SRR23476197;ILLUMINA;Paired;;SRX19379212;;;SRA"	SAL_QB9987AA	Poultry	Poultry	chicken crop	2022				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312883	SRS16775388	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348983	348983	348983	47605	47605	343	36	36	36	36	36	36	2	2	Assembled	72	245778	5047534	"Salmonella enterica;97.5%"	56	792	5	SAL_AD0114AA_AS
SAL_QB9988AA	N22/012-1	"SRR23476198;ILLUMINA;Paired;;SRX19379211;;;SRA"	SAL_QB9988AA	Poultry	Poultry	chicken crop	2022				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312882	SRS16775387	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348977	348977	348977	47605	47605	343	36	36	36	36	36	36	2	2	Assembled	72	191249	4965287	"Salmonella enterica;97.88%"	65	713	5	SAL_AD0115AA_AS
SAL_QB9989AA	A21/154-1	"SRR23476199;ILLUMINA;Paired;;SRX19379210;;;SRA"	SAL_QB9989AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312881	SRS16775386	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348980	348980	348980	348980	348980	343	36	36	36	36	36	36	2	2	Assembled	114	204015	4978110	"Salmonella enterica;97.88%"	61	945	5	SAL_AD0116AA_AS
SAL_QB9990AA	A21/152-4	"SRR23476200;ILLUMINA;Paired;;SRX19379209;;;SRA"	SAL_QB9990AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312880	SRS16775385	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348979	348979	348979	348979	47605	343	36	36	36	36	36	36	2	2	Assembled	90	204015	4992038	"Salmonella enterica;100.0%"	60	759	5	SAL_AD0117AA_AS
SAL_QB9991AA	A21/151-6	"SRR23476201;ILLUMINA;Paired;;SRX19379208;;;SRA"	SAL_QB9991AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312879	SRS16775384	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348976	348976	348976	348976	348976	343	36	36	36	36	36	36	2	2	Assembled	89	194246	4994728	"Salmonella enterica;97.78%"	61	1116	5	SAL_AD0118AA_AS
SAL_QB9992AA	A21/150-1B	"SRR23476202;ILLUMINA;Paired;;SRX19379207;;;SRA"	SAL_QB9992AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312878	SRS16775382	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348975	348975	348975	47605	47605	343	36	36	36	36	36	36	2	2	Assembled	80	204015	4972740	"Salmonella enterica;97.68%"	58	1184	5	SAL_AD0119AA_AS
SAL_QB9993AA	A21/148-3	"SRR23476203;ILLUMINA;Paired;;SRX19379206;;;SRA"	SAL_QB9993AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312877	SRS16775383	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348974	348974	348974	47605	47605	343	36	36	36	36	36	36	2	2	Assembled	118	204015	4993002	"Salmonella enterica;97.96%"	63	880	5	SAL_AD0120AA_AS
SAL_QB9994AA	A21/147-12N	"SRR23476204;ILLUMINA;Paired;;SRX19379205;;;SRA"	SAL_QB9994AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312876	SRS16775381	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348973	348973	348973	348973	47605	343	36	36	36	36	36	36	2	2	Assembled	67	194246	4992989	"Salmonella enterica;100.0%"	58	608	5	SAL_AD0121AA_AS
SAL_QB9995AA	N22/033-2	"SRR23476205;ILLUMINA;Paired;;SRX19379204;;;SRA"	SAL_QB9995AA	Poultry	Poultry	poultry cecal content	2022				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312888	SRS16775380	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348970	348970	348967	47605	47605	343	36	36	36	36	36	36	2	2	Assembled	101	204015	4967140	"Salmonella enterica;97.73%"	58	865	5	SAL_AD0122AA_AS
SAL_QB9996AA	N22/032-1	"SRR23476206;ILLUMINA;Paired;;SRX19379203;;;SRA"	SAL_QB9996AA	Poultry	Poultry	chicken crop	2022				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312887	SRS16775378	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348972	348972	348967	47605	47605	343	36	36	36	36	36	36	2	2	Assembled	113	204015	4966823	"Salmonella enterica;100.0%"	57	635	5	SAL_AD0123AA_AS
SAL_QB9997AA	N22/028-1	"SRR23476207;ILLUMINA;Paired;;SRX19379202;;;SRA"	SAL_QB9997AA	Poultry	Poultry	chicken crop	2022				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312886	SRS16775376	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348967	348967	348967	47605	47605	343	36	36	36	36	36	36	2	2	Assembled	111	204015	4967503	"Salmonella enterica;100.0%"	57	841	5	SAL_AD0124AA_AS
SAL_QB9998AA	N22/027-1	"SRR23476208;ILLUMINA;Paired;;SRX19379201;;;SRA"	SAL_QB9998AA	Poultry	Poultry	chicken crop	2022				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312885	SRS16775375	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348971	348971	348971	47605	47605	343	36	36	36	36	36	36	2	2	Assembled	59	194246	4966492	"Salmonella enterica;100.0%"	58	661	5	SAL_AD0125AA_AS
SAL_QB9999AA	N22/026-1	"SRR23476209;ILLUMINA;Paired;;SRX19379200;;;SRA"	SAL_QB9999AA	Poultry	Poultry	chicken crop	2022				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312884	SRS16775377	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348969	348969	348969	47605	47605	343	36	36	36	36	36	36	2	2	Assembled	143	204015	4967358	"Salmonella enterica;100.0%"	59	690	5	SAL_AD0126AA_AS
SAL_RB0000AA	A21/146-7	"SRR23476210;ILLUMINA;Paired;;SRX19379199;;;SRA"	SAL_RB0000AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312875	SRS16775373	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348968	348968	348968	348963	47605	343	36	36	36	36	36	36	2	2	Assembled	115	204015	4972467	"Salmonella enterica;100.0%"	57	366	5	SAL_AD0127AA_AS
SAL_RB0001AA	A21/144-5	"SRR23476211;ILLUMINA;Paired;;SRX19379198;;;SRA"	SAL_RB0001AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33312874	SRS16775374	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348963	348963	348963	348963	47605	343	36	36	36	36	36	36	2	2	Assembled	74	194413	4993001	"Salmonella enterica;95.83%"	68	1069	5	SAL_AD0128AA_AS
SAL_RB0015AA	N22/017-2	"SRR23473184;ILLUMINA;Paired;;SRX19376228;;;SRA"	SAL_RB0015AA	Poultry	Poultry	Chicken crop	2022				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33310405	SRS16772252	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348949	348949	348290	348290	47605	343	36	36	36	36	36	36	2	2	Assembled	168	204015	4983876	"Salmonella enterica;100.0%"	57	441	5	SAL_AD0142AA_AS
SAL_RB0016AA	N22/010-1	"SRR23473185;ILLUMINA;Paired;;SRX19376227;;;SRA"	SAL_RB0016AA	Poultry	Poultry	Chicken crop	2022				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33310404	SRS16772251	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348950	348950	57439	47605	47605	343	36	36	36	36	36	36	2	2	Assembled	111	204015	4966456	"Salmonella enterica;100.0%"	54	613	5	SAL_AD0143AA_AS
SAL_RB0017AA	N22/001-5	"SRR23473186;ILLUMINA;Paired;;SRX19376226;;;SRA"	SAL_RB0017AA	Environment	Soil/Dust	Boot swab	2022				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33310403	SRS16772250	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348951	348951	348951	47605	47605	343	36	36	36	36	36	36	2	2	Assembled	74	390365	4978485	"Salmonella enterica;100.0%"	57	711	5	SAL_AD0144AA_AS
SAL_RB0018AA	N21/155-A1	"SRR23473187;ILLUMINA;Paired;;SRX19376225;;;SRA"	SAL_RB0018AA	Poultry	Poultry	Chicken crop	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33310402	SRS16772249	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348952	348952	348947	348294	348294	343	36	36	36	36	36	36	2	2	Assembled	72	204015	5030685	"Salmonella enterica;95.74%"	66	509	5	SAL_AD0145AA_AS
SAL_RB0019AA	N21/154-A1	"SRR23473188;ILLUMINA;Paired;;SRX19376224;;;SRA"	SAL_RB0019AA	Poultry	Poultry	Chicken crop	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33310401	SRS16772248	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348948	348948	348947	348294	348294	343	36	36	36	36	36	36	2	2	Assembled	79	195518	5029925	"Salmonella enterica;97.92%"	65	741	5	SAL_AD0146AA_AS
SAL_RB0020AA	N21/152-A1	"SRR23473189;ILLUMINA;Paired;;SRX19376223;;;SRA"	SAL_RB0020AA	Poultry	Poultry	Chicken crop	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33310400	SRS16772246	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348953	348953	348947	348294	348294	343	36	36	36	36	36	36	2	2	Assembled	82	194368	5029700	"Salmonella enterica;95.55%"	62	462	5	SAL_AD0147AA_AS
SAL_RB0021AA	N21/151-1	"SRR23473190;ILLUMINA;Paired;;SRX19376222;;;SRA"	SAL_RB0021AA	Poultry	Poultry	Chicken crop	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33310399	SRS16772247	16-02-2023	15-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	348947	348947	348947	348294	348294	343	36	36	36	36	36	36	2	2	Assembled	72	194246	5030979	"Salmonella enterica;95.92%"	65	625	5	SAL_AD0148AA_AS
SAL_RB0679AA	8161/94	"traces-0gqmpbI;ILLUMINA;Paired;;NA;;;Uploaded"	SAL_RB0679AA	Food	Food	goat cheese	1994				South America	Chile								IIIb		58:k:z		F.X.Weill, Institut Pasteur	Serovar reference strain					23-02-2023	01-03-2024	IIIb 58:k:z	O:58	k	z		-	k	z	7582	220	IIIB 61:I:Z53			33	26	30	26	283	87	134	349429	349429	349429	349429	349429	349429	349429	349429	349429	349429	19278	1	1	1	Assembled	98	101925	4954469	"Salmonella enterica;99.07%"	124	19049	5	SAL_AD0714AA_AS
SAL_RB1375AA	A21/337-1	"SRR23641502;ILLUMINA;Paired;;SRX19524083;;;SRA"	SAL_RB1375AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33483492	SRS16910741	01-03-2023	28-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	349991	349991	349991	349991	47605	343	36	36	36	36	36	36	2	2	Assembled	102	390366	4990406	"Salmonella enterica;100.0%"	58	525	5	SAL_AD1417AA_AS
SAL_RB1376AA	A21/326-2	"SRR23641503;ILLUMINA;Paired;;SRX19524082;;;SRA"	SAL_RB1376AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33483491	SRS16910740	01-03-2023	28-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	349993	349993	349993	349993	47605	343	36	36	36	36	36	36	2	2	Assembled	105	245776	5030785	"Salmonella enterica;95.92%"	63	827	5	SAL_AD1418AA_AS
SAL_RB1377AA	A21/325-5	"SRR23641504;ILLUMINA;Paired;;SRX19524081;;;SRA"	SAL_RB1377AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33483490	SRS16910739	01-03-2023	28-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	349992	349992	349992	349992	47605	343	36	36	36	36	36	36	2	2	Assembled	104	194246	5030601	"Salmonella enterica;94.44%"	68	1016	5	SAL_AD1419AA_AS
SAL_RB1378AA	A21/324-4	"SRR23641505;ILLUMINA;Paired;;SRX19524080;;;SRA"	SAL_RB1378AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33483489	SRS16910738	01-03-2023	28-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	349989	349989	349989	349989	47605	343	36	36	36	36	36	36	2	2	Assembled	77	194246	4995015	"Salmonella enterica;95.91%"	64	988	5	SAL_AD1420AA_AS
SAL_RB1379AA	A21/323-3	"SRR23641506;ILLUMINA;Paired;;SRX19524079;;;SRA"	SAL_RB1379AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33483488	SRS16910737	01-03-2023	28-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	349987	349987	349987	348980	348980	343	36	36	36	36	36	36	2	2	Assembled	88	204016	4976759	"Salmonella enterica;97.78%"	60	1039	5	SAL_AD1421AA_AS
SAL_RB1380AA	A21/317-2	"SRR23641507;ILLUMINA;Paired;;SRX19524078;;;SRA"	SAL_RB1380AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33483487	SRS16910736	01-03-2023	28-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	349990	349990	349990	349990	47605	343	36	36	36	36	36	36	2	2	Assembled	92	196708	4974639	"Salmonella enterica;97.96%"	63	1125	5	SAL_AD1422AA_AS
SAL_RB1381AA	A21/316-4	"SRR23641508;ILLUMINA;Paired;;SRX19524077;;;SRA"	SAL_RB1381AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33483486	SRS16910735	01-03-2023	28-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	349984	349984	349984	349983	47605	343	36	36	36	36	36	36	2	2	Assembled	101	204015	4990689	"Salmonella enterica;97.96%"	65	724	5	SAL_AD1423AA_AS
SAL_RB1382AA	A21/315-1	"SRR23641509;ILLUMINA;Paired;;SRX19524076;;;SRA"	SAL_RB1382AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33483485	SRS16910734	01-03-2023	28-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	349988	349988	349988	349988	47605	343	36	36	36	36	36	36	2	2	Assembled	89	194413	4982075	"Salmonella enterica;100.0%"	62	675	5	SAL_AD1424AA_AS
SAL_RB1383AA	A21/338-2	"SRR23641510;ILLUMINA;Paired;;SRX19524075;;;SRA"	SAL_RB1383AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33483493	SRS16910733	01-03-2023	28-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	349986	349986	349986	349986	47605	343	36	36	36	36	36	36	2	2	Assembled	94	192649	4990527	"Salmonella enterica;98.08%"	71	726	5	SAL_AD1425AA_AS
SAL_RB1384AA	A21/314-2	"SRR23641511;ILLUMINA;Paired;;SRX19524074;;;SRA"	SAL_RB1384AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33483484	SRS16910732	01-03-2023	28-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	349983	349983	349983	349983	47605	343	36	36	36	36	36	36	2	2	Assembled	99	194413	4994273	"Salmonella enterica;97.92%"	62	877	5	SAL_AD1426AA_AS
SAL_RB1385AA	A21/216-1	"SRR23641512;ILLUMINA;Paired;;SRX19524073;;;SRA"	SAL_RB1385AA	Environment	Soil/Dust	Boot swab	2021				South America	Chile												New York State GenomeTrakr		PRJNA183850	SRP028607	SAMN33483483	SRS16910731	01-03-2023	28-02-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	349980	349980	349980	216661	47605	343	36	36	36	36	36	36	2	2	Assembled	67	180884	4991254	"Salmonella enterica;97.96%"	69	1546	5	SAL_AD1427AA_AS
SAL_RB7438AA	FA0355	"SRR24121565;ILLUMINA;Paired;500;SRX19920639;;;SRA"	SAL_RB7438AA	Environment	Water/River	"environmental-factory/production facility | environmental-water; irrigation canal"	2019	6	5		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN34132716	SRS17273425	11-04-2023	10-04-2023	Give	E1	l,v	1,7	Give	3,10	l,v	1,7	516	67	Give	Lineage 3		84	11	16	42	40	71	4	355363	335100	335100	335100	335100	70776	26382	10748	10748	10748	1730	1730	2	2	Assembled	130.5	582176	4602138	"Salmonella enterica;100.0%"	26	168	5.1	SAL_AD7965AA_AS
SAL_RB7439AA	FA0301	"SRR24121564;ILLUMINA;Paired;500;SRX19920638;;;SRA"	SAL_RB7439AA	Environment	Water/River	"environmental-factory/production facility | environmental-water; irrigation canal"	2019	6	5		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN34132738	SRS17273424	11-04-2023	10-04-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	335132	335132	335132	335132	47605	343	36	36	36	36	36	36	2	2	Assembled	127.4	204015	4967309	"Salmonella enterica;100.0%"	56	452	5.1	SAL_AD7966AA_AS
SAL_RB7443AA	FA0335	"SRR24121558;ILLUMINA;Paired;500;SRX19920632;;;SRA"	SAL_RB7443AA	Environment	Water/River	"environmental-factory/production facility | environmental-water; irrigation canal"	2019	6	5		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN34132731	SRS17273418	11-04-2023	10-04-2023	Stanley	B	d	1,2	Stanley	4	d	1,2	51	29	Typhimurium			16	16	26	18	8	12	18	327068	327068	171373	171373	171373	171373	171373	171373	1467	1467	211	211	2	2	Assembled	129.1	519671	4739628	"Salmonella enterica;100.0%"	34	782	5.1	SAL_AD7970AA_AS
SAL_RB7445AA	FA0423	"SRR24121556;ILLUMINA;Paired;500;SRX19920630;;;SRA"	SAL_RB7445AA	Environment	Water/River	"environmental-factory/production facility | environmental-water; irrigation canal"	2019	6	18		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN34132727	SRS17273416	11-04-2023	10-04-2023	Infantis	C1	r	1,5	Infantis	7	r	1,5	32	31	Infantis			17	18	22	17	5	21	19	327063	327057	57192	47605	47605	343	36	36	36	36	36	36	2	2	Assembled	135.6	204015	4981887	"Salmonella enterica;97.87%"	64	318	5.1	SAL_AD7972AA_AS
SAL_RB7446AA	FA0804	"SRR24121555;ILLUMINA;Paired;500;SRX19920629;;;SRA"	SAL_RB7446AA	Environment	Water/River	"environmental-factory/production facility | environmental-water; irrigation canal"	2019	8	20		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN34132740	SRS17273415	11-04-2023	10-04-2023	Agona	B	f,g,s	-	Agona	4	f,g,s	-	13	54	Agona			3	3	7	4	3	3	7	355450	355450	106378	106378	29418	419	29	29	28	28	28	28	28	2	Assembled	132.9	407468	4810251	"Salmonella enterica;92.85%"	38	464	5.1	SAL_AD7973AA_AS
SAL_RB7447AA	FA0391	"SRR24121552;ILLUMINA;Paired;500;SRX19920626;;;SRA"	SAL_RB7447AA	Environment	Water/River	"environmental-factory/production facility | environmental-water; irrigation canal"	2019	6	18		South America	Chile												FDA		PRJNA560080	SRP227273	SAMN34132722	SRS17273411	11-04-2023	10-04-2023	Goldcoast	C2-C3	r	l,w	Goldcoast or Brikama	8	r	l,w	358	251	Goldcoast			5	110	35	122	2	19	22	335073	335073	302250	302250	302250	13193	7023	7023	7023	7023	7023	7023	344	2	Assembled	162.6	365282	4656103	"Salmonella enterica;91.99%"	43	266	5.1	SAL_AD7974AA_AS
